customer_id,person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,Repaid
5226,26,33000,RENT,4.0,MEDICAL,D,8975,16.02,0.27,3,No
5227,26,44470,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.76,0.09,2,No
5228,24,44475,OWN,1.0,VENTURE,B,5000,10.65,0.11,3,No
5229,26,52800,RENT,4.0,VENTURE,B,8975,10.99,0.17,2,No
5230,23,44496,MORTGAGE,2.0,VENTURE,A,3500,,0.08,4,No
5231,25,34600,RENT,0.0,EDUCATION,A,8950,6.17,0.26,4,No
5232,23,33000,RENT,1.0,EDUCATION,C,8950,13.22,0.27,3,Yes
5233,23,44500,MORTGAGE,4.0,EDUCATION,B,9250,9.62,0.21,3,No
5234,25,63000,RENT,3.0,MEDICAL,A,8900,7.29,0.14,3,No
5235,22,44500,MORTGAGE,3.0,PERSONAL,C,15000,13.57,0.34,4,No
5236,25,19240,RENT,0.0,HOMEIMPROVEMENT,B,8875,10.65,0.46,4,Yes
5237,21,44500,OWN,6.0,EDUCATION,D,5000,13.87,0.11,3,No
5238,26,21312,RENT,0.0,PERSONAL,B,8875,10.59,0.42,2,Yes
5239,23,23000,RENT,2.0,EDUCATION,A,8875,8.9,0.39,2,Yes
5240,22,23000,RENT,1.0,DEBTCONSOLIDATION,B,8875,10.74,0.39,4,Yes
5241,24,44582,MORTGAGE,8.0,PERSONAL,A,5600,7.49,0.13,2,No
5242,24,44600,MORTGAGE,5.0,MEDICAL,B,20000,11.89,0.45,4,No
5243,26,24500,RENT,4.0,PERSONAL,B,8875,10.0,0.36,2,Yes
5244,21,26124,RENT,3.0,EDUCATION,D,8875,15.62,0.34,3,Yes
5245,24,26400,RENT,4.0,MEDICAL,A,8875,6.62,0.34,4,Yes
5246,24,28800,RENT,2.0,PERSONAL,B,8875,,0.31,2,Yes
5247,25,30000,RENT,1.0,EDUCATION,A,8875,7.51,0.3,4,No
5248,24,44700,OWN,8.0,MEDICAL,D,14400,15.37,0.32,4,No
5249,22,44720,MORTGAGE,6.0,PERSONAL,A,6000,7.9,0.13,2,No
5250,24,30000,RENT,0.0,MEDICAL,B,8850,,0.29,4,No
5251,24,62000,RENT,8.0,PERSONAL,A,8850,6.62,0.14,3,No
5252,22,23800,RENT,2.0,VENTURE,A,8800,9.32,0.37,4,Yes
5253,26,44959,MORTGAGE,2.0,PERSONAL,B,10000,11.71,0.22,2,No
5254,23,46744,RENT,4.0,EDUCATION,D,8800,14.96,0.19,3,No
5255,22,47000,RENT,6.0,EDUCATION,A,8800,7.49,0.19,4,No
5256,22,48000,RENT,7.0,PERSONAL,A,8800,6.62,0.18,4,No
5257,23,45000,MORTGAGE,4.0,EDUCATION,C,8650,14.27,0.19,2,No
5258,22,60000,RENT,3.0,MEDICAL,A,8800,8.9,0.15,3,No
5259,25,45000,MORTGAGE,3.0,EDUCATION,A,9000,6.62,0.2,3,No
5260,23,45000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,10000,11.71,0.22,3,No
5261,22,73700,RENT,3.0,EDUCATION,F,8800,18.21,0.12,3,No
5262,25,75000,RENT,7.0,VENTURE,D,8800,14.59,0.12,3,No
5263,25,80000,RENT,,DEBTCONSOLIDATION,A,8800,7.51,0.11,2,No
5264,24,108000,RENT,6.0,EDUCATION,B,8800,10.99,0.08,4,No
5265,25,45000,MORTGAGE,4.0,VENTURE,C,10400,14.27,0.23,2,No
5266,23,44000,RENT,1.0,MEDICAL,C,5000,13.99,0.11,2,Yes
5267,23,44000,RENT,3.0,MEDICAL,D,5000,14.91,0.11,2,Yes
5268,24,50000,RENT,6.0,MEDICAL,A,5000,6.54,0.1,2,No
5269,22,45000,MORTGAGE,5.0,MEDICAL,B,6500,10.65,0.14,4,No
5270,24,50000,RENT,8.0,MEDICAL,B,5000,9.25,0.1,3,No
5271,23,45000,MORTGAGE,7.0,VENTURE,B,14550,11.71,0.32,4,No
5272,23,50000,RENT,7.0,EDUCATION,B,5000,11.86,0.1,4,No
5273,25,45000,MORTGAGE,9.0,EDUCATION,A,5000,,0.11,3,No
5274,22,50000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.88,0.1,4,No
5275,24,50000,RENT,7.0,VENTURE,B,5000,11.36,0.1,4,No
5276,25,45000,MORTGAGE,1.0,VENTURE,A,3000,6.62,0.07,2,No
5277,23,50000,RENT,0.0,DEBTCONSOLIDATION,B,5000,10.25,0.1,2,No
5278,23,50000,RENT,7.0,DEBTCONSOLIDATION,A,5000,7.4,0.1,2,No
5279,26,45000,MORTGAGE,4.0,PERSONAL,A,11000,8.9,0.24,3,No
5280,25,50000,RENT,0.0,PERSONAL,A,5000,,0.1,2,No
5281,24,50000,RENT,3.0,PERSONAL,D,5000,14.74,0.1,4,No
5282,24,45000,MORTGAGE,8.0,VENTURE,A,6000,7.51,0.13,4,No
5283,24,50000,RENT,2.0,EDUCATION,C,5000,11.03,0.1,2,No
5284,24,50004,RENT,9.0,VENTURE,C,5000,,0.1,4,No
5285,24,50004,RENT,5.0,PERSONAL,A,5000,7.14,0.1,3,No
5286,21,50252,RENT,4.0,DEBTCONSOLIDATION,B,5000,11.46,0.1,2,No
5287,23,44400,RENT,4.0,VENTURE,D,5000,16.29,0.11,4,Yes
5288,23,50400,RENT,3.0,VENTURE,B,5000,10.38,0.1,2,No
5289,24,39000,MORTGAGE,3.0,DEBTCONSOLIDATION,D,4150,17.58,0.11,2,Yes
5290,22,50433,RENT,6.0,VENTURE,B,5000,10.71,0.1,4,No
5291,21,50500,RENT,0.0,MEDICAL,B,5000,10.37,0.1,3,No
5292,24,50793,RENT,6.0,PERSONAL,A,5000,6.62,0.1,4,No
5293,21,45000,OWN,2.0,VENTURE,A,6000,,0.13,2,No
5294,21,45996,RENT,5.0,DEBTCONSOLIDATION,D,5000,,0.11,3,Yes
5295,25,45996,RENT,2.0,DEBTCONSOLIDATION,G,5000,,0.11,4,Yes
5296,24,45000,MORTGAGE,0.0,MEDICAL,B,3000,,0.07,3,No
5297,25,39000,MORTGAGE,5.0,PERSONAL,C,8500,14.65,0.22,4,Yes
5298,22,45000,OWN,4.0,PERSONAL,A,7000,6.62,0.16,3,No
5299,23,45000,MORTGAGE,6.0,MEDICAL,B,5600,11.71,0.12,3,No
5300,22,21000,RENT,1.0,PERSONAL,A,8500,7.51,0.4,4,Yes
5301,26,45000,MORTGAGE,6.0,MEDICAL,C,6000,14.27,0.13,4,No
5302,24,24000,RENT,1.0,PERSONAL,A,8500,7.9,0.35,3,Yes
5303,25,45000,MORTGAGE,5.0,PERSONAL,B,3800,10.65,0.08,2,No
5304,25,24000,RENT,2.0,VENTURE,B,8500,9.88,0.35,4,Yes
5305,26,24996,RENT,3.0,VENTURE,A,8500,6.91,0.34,4,Yes
5306,24,25000,RENT,0.0,VENTURE,B,8500,11.71,0.34,3,Yes
5307,23,25000,RENT,2.0,EDUCATION,A,8500,6.03,0.34,3,Yes
5308,26,25000,RENT,3.0,MEDICAL,B,8500,11.71,0.34,2,Yes
5309,25,25000,RENT,0.0,MEDICAL,C,8500,12.53,0.34,2,Yes
5310,24,25000,RENT,0.0,HOMEIMPROVEMENT,B,8500,12.21,0.34,2,Yes
5311,24,45000,MORTGAGE,2.0,VENTURE,A,9050,6.62,0.2,4,No
5312,25,25000,RENT,4.0,DEBTCONSOLIDATION,B,8500,11.26,0.34,2,Yes
5313,21,25200,RENT,3.0,MEDICAL,C,8500,13.61,0.34,2,Yes
5314,24,45000,MORTGAGE,0.0,VENTURE,A,5000,6.62,0.11,3,No
5315,22,26000,RENT,,EDUCATION,A,8500,6.17,0.33,3,Yes
5316,25,45000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,6800,6.03,0.15,2,No
5317,22,45000,MORTGAGE,6.0,PERSONAL,A,5000,6.99,0.11,3,No
5318,26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,A,8000,6.99,0.18,2,No
5319,22,27000,RENT,2.0,EDUCATION,B,8500,12.21,0.31,2,Yes
5320,24,39000,MORTGAGE,,DEBTCONSOLIDATION,A,7000,7.49,0.18,3,Yes
5321,21,27120,RENT,0.0,EDUCATION,A,8500,8.9,0.31,2,Yes
5322,25,28500,RENT,0.0,MEDICAL,B,8500,11.14,0.3,3,No
5323,22,45000,MORTGAGE,6.0,VENTURE,A,5000,7.49,0.11,4,No
5324,26,28700,RENT,6.0,MEDICAL,D,8500,13.55,0.3,3,Yes
5325,24,28800,RENT,1.0,DEBTCONSOLIDATION,A,8500,,0.3,2,No
5326,25,45000,MORTGAGE,4.0,MEDICAL,A,5800,6.99,0.13,2,No
5327,23,29520,RENT,7.0,EDUCATION,D,8500,15.37,0.29,2,No
5328,21,29760,RENT,1.0,DEBTCONSOLIDATION,B,8500,10.62,0.29,2,No
5329,23,30000,RENT,6.0,EDUCATION,C,8500,13.49,0.28,2,No
5330,22,45000,MORTGAGE,2.0,EDUCATION,D,8000,16.49,0.18,2,No
5331,23,45000,MORTGAGE,7.0,EDUCATION,B,14000,11.49,0.31,2,No
5332,25,30000,RENT,3.0,EDUCATION,C,8500,13.98,0.28,4,No
5333,23,32000,RENT,0.0,MEDICAL,C,8500,13.16,0.27,4,No
5334,25,45000,MORTGAGE,4.0,VENTURE,D,2000,15.62,0.04,3,No
5335,26,34000,RENT,1.0,MEDICAL,A,8500,7.88,0.25,3,No
5336,22,30000,RENT,4.0,HOMEIMPROVEMENT,D,8500,15.05,0.28,4,Yes
5337,23,45000,MORTGAGE,4.0,VENTURE,B,4725,11.99,0.1,2,No
5338,22,39000,MORTGAGE,,HOMEIMPROVEMENT,A,5500,5.99,0.14,4,Yes
5339,25,38400,RENT,9.0,VENTURE,B,8500,10.99,0.22,2,No
5340,22,40000,RENT,1.0,PERSONAL,C,8500,14.35,0.21,2,No
5341,24,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,4075,5.42,0.09,3,No
5342,23,34000,RENT,5.0,VENTURE,C,8500,13.92,0.25,3,Yes
5343,26,45000,MORTGAGE,10.0,HOMEIMPROVEMENT,C,14125,13.99,0.31,2,No
5344,26,40500,RENT,,DEBTCONSOLIDATION,A,8500,7.88,0.21,2,No
5345,21,42000,RENT,5.0,DEBTCONSOLIDATION,A,8500,7.51,0.2,4,No
5346,26,39000,MORTGAGE,0.0,DEBTCONSOLIDATION,D,5600,16.49,0.14,3,Yes
5347,25,45000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,10000,9.99,0.22,4,No
5348,23,45000,MORTGAGE,8.0,VENTURE,B,13000,10.99,0.29,2,No
5349,24,39000,MORTGAGE,8.0,HOMEIMPROVEMENT,C,5000,,0.13,3,Yes
5350,23,45000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,6000,7.49,0.13,3,No
5351,23,42000,RENT,0.0,EDUCATION,A,8500,6.92,0.2,3,No
5352,22,42000,RENT,3.0,EDUCATION,B,8500,12.53,0.2,4,No
5353,26,42000,RENT,0.0,MEDICAL,B,8500,11.14,0.2,4,No
5354,26,42996,RENT,10.0,MEDICAL,B,8500,10.2,0.2,2,No
5355,21,43000,RENT,5.0,VENTURE,D,8500,15.58,0.2,2,No
5356,26,45000,MORTGAGE,6.0,VENTURE,A,5000,6.99,0.11,2,No
5357,22,44000,RENT,4.0,VENTURE,A,8500,5.42,0.19,4,No
5358,24,44000,RENT,0.0,MEDICAL,A,8500,7.51,0.19,4,No
5359,25,39000,RENT,2.0,VENTURE,C,8500,13.23,0.22,4,Yes
5360,25,45000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,4000,6.62,0.09,4,No
5361,25,47000,RENT,1.0,EDUCATION,A,8500,8.9,0.18,4,No
5362,26,45000,MORTGAGE,9.0,VENTURE,D,10000,16.89,0.22,4,No
5363,25,47000,RENT,8.0,DEBTCONSOLIDATION,B,8500,10.37,0.18,4,No
5364,23,45000,OWN,,EDUCATION,C,15000,14.79,0.33,4,No
5365,24,49232,RENT,8.0,EDUCATION,A,8500,6.54,0.17,4,No
5366,21,45000,MORTGAGE,5.0,MEDICAL,B,3000,10.99,0.07,4,No
5367,25,44000,RENT,9.0,MEDICAL,C,8500,14.27,0.19,4,Yes
5368,21,50000,RENT,5.0,VENTURE,B,8500,10.65,0.17,2,No
5369,21,44000,RENT,5.0,DEBTCONSOLIDATION,B,8500,11.49,0.19,2,Yes
5370,26,45000,MORTGAGE,5.0,PERSONAL,A,14650,7.49,0.33,2,No
5371,25,50000,RENT,7.0,EDUCATION,E,8500,15.7,0.17,4,No
5372,24,52582,RENT,5.0,MEDICAL,B,8500,10.62,0.16,2,No
5373,22,46968,RENT,1.0,PERSONAL,C,8500,,0.18,4,Yes
5374,24,45000,MORTGAGE,8.0,PERSONAL,A,4000,,0.09,2,No
5375,24,45000,OWN,4.0,VENTURE,A,11000,7.49,0.24,2,No
5376,24,55000,RENT,5.0,DEBTCONSOLIDATION,B,8500,9.88,0.15,2,No
5377,25,55000,RENT,7.0,MEDICAL,C,8500,14.22,0.15,2,No
5378,24,45000,MORTGAGE,2.0,PERSONAL,A,7200,7.29,0.16,4,No
5379,26,59000,RENT,2.0,PERSONAL,B,8500,11.83,0.14,4,No
5380,21,60996,RENT,2.0,VENTURE,B,8500,,0.14,2,No
5381,23,45000,MORTGAGE,7.0,DEBTCONSOLIDATION,A,7000,5.42,0.16,3,No
5382,25,62500,RENT,3.0,EDUCATION,A,8500,7.88,0.14,4,No
5383,21,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,6250,5.42,0.14,3,No
5384,25,63996,RENT,2.0,VENTURE,B,8500,11.89,0.13,4,No
5385,22,45000,MORTGAGE,3.0,EDUCATION,C,3000,,0.07,4,No
5386,23,65000,RENT,6.0,DEBTCONSOLIDATION,C,8500,13.35,0.13,2,No
5387,23,65000,RENT,3.0,MEDICAL,B,8500,12.21,0.13,2,No
5388,23,66200,RENT,5.0,PERSONAL,A,8500,,0.13,2,No
5389,25,45000,MORTGAGE,2.0,MEDICAL,A,3000,6.92,0.07,3,No
5390,22,74000,RENT,6.0,VENTURE,B,8500,11.71,0.11,4,No
5391,25,69000,RENT,5.0,HOMEIMPROVEMENT,A,8500,6.92,0.12,4,Yes
5392,22,21040,RENT,,EDUCATION,B,8450,11.71,0.4,4,Yes
5393,23,38500,RENT,1.0,EDUCATION,B,8450,10.62,0.22,4,No
5394,24,45000,MORTGAGE,8.0,EDUCATION,A,5000,5.79,0.11,2,No
5395,22,100000,RENT,2.0,EDUCATION,C,8450,12.99,0.08,2,No
5396,24,45000,MORTGAGE,3.0,VENTURE,C,15000,13.06,0.33,3,No
5397,24,45000,MORTGAGE,8.0,MEDICAL,A,5000,5.79,0.11,3,No
5398,22,25000,RENT,2.0,EDUCATION,A,8400,6.62,0.34,2,Yes
5399,22,45000,MORTGAGE,0.0,MEDICAL,A,9125,5.79,0.2,3,No
5400,23,30000,RENT,0.0,MEDICAL,C,8400,14.65,0.28,3,No
5401,26,52000,RENT,5.0,PERSONAL,B,5000,10.59,0.1,3,No
5402,23,52000,RENT,1.0,PERSONAL,A,5000,7.49,0.1,3,No
5403,22,52000,RENT,1.0,VENTURE,A,5000,6.99,0.1,4,No
5404,23,45000,MORTGAGE,2.0,EDUCATION,B,10000,11.11,0.22,3,No
5405,24,52728,RENT,4.0,PERSONAL,A,5000,7.74,0.09,4,No
5406,22,53000,RENT,6.0,EDUCATION,B,5000,9.91,0.09,2,No
5407,22,53000,RENT,0.0,EDUCATION,A,5000,7.9,0.09,4,No
5408,24,45000,OWN,8.0,HOMEIMPROVEMENT,A,10000,,0.22,3,No
5409,25,45000,MORTGAGE,9.0,HOMEIMPROVEMENT,B,3000,9.99,0.07,4,No
5410,25,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,4325,6.91,0.1,3,No
5411,23,45000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,1450,,0.03,2,No
5412,25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,B,4000,9.25,0.09,3,No
5413,25,53000,RENT,3.0,HOMEIMPROVEMENT,C,5000,12.53,0.09,3,No
5414,26,53500,RENT,1.0,PERSONAL,B,5000,12.18,0.09,3,No
5415,23,53760,RENT,0.0,EDUCATION,C,5000,13.43,0.09,4,No
5416,26,54000,RENT,10.0,EDUCATION,B,5000,10.0,0.09,2,No
5417,25,54000,RENT,5.0,PERSONAL,B,5000,12.21,0.09,4,No
5418,22,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,C,5000,12.61,0.11,2,No
5419,24,45000,MORTGAGE,5.0,PERSONAL,A,10000,5.79,0.22,4,No
5420,23,54860,RENT,0.0,PERSONAL,C,5000,14.17,0.09,4,No
5421,26,54996,RENT,3.0,HOMEIMPROVEMENT,B,5000,11.86,0.09,2,No
5422,26,45000,MORTGAGE,10.0,DEBTCONSOLIDATION,A,10000,6.91,0.22,4,No
5423,22,54996,RENT,0.0,EDUCATION,C,5000,12.54,0.09,3,No
5424,24,54996,RENT,0.0,HOMEIMPROVEMENT,B,5000,10.39,0.09,2,No
5425,22,49000,RENT,1.0,EDUCATION,D,5000,15.62,0.1,4,Yes
5426,25,45000,OWN,9.0,MEDICAL,A,3000,6.17,0.07,4,No
5427,22,55000,RENT,6.0,EDUCATION,A,5000,6.91,0.09,2,No
5428,26,55000,RENT,3.0,VENTURE,C,5000,13.48,0.09,4,No
5429,25,55000,RENT,3.0,DEBTCONSOLIDATION,C,5000,,0.09,4,No
5430,22,55000,RENT,3.0,EDUCATION,C,5000,,0.09,3,No
5431,24,55000,RENT,4.0,VENTURE,A,5000,8.0,0.09,3,No
5432,21,55272,RENT,5.0,VENTURE,A,5000,5.42,0.09,3,No
5433,24,56000,RENT,8.0,PERSONAL,C,5000,14.27,0.09,4,No
5434,26,56000,RENT,7.0,PERSONAL,A,5000,7.91,0.09,2,No
5435,22,45000,OWN,6.0,EDUCATION,A,4750,6.39,0.11,2,No
5436,24,50000,RENT,1.0,HOMEIMPROVEMENT,D,5000,15.62,0.1,4,Yes
5437,22,45000,OWN,7.0,EDUCATION,A,6000,6.76,0.13,2,No
5438,25,56000,RENT,2.0,DEBTCONSOLIDATION,B,5000,,0.09,4,No
5439,22,45000,MORTGAGE,6.0,EDUCATION,A,10000,7.88,0.22,4,No
5440,23,56016,RENT,4.0,EDUCATION,E,5000,15.13,0.09,3,No
5441,21,45000,MORTGAGE,5.0,PERSONAL,A,4000,7.14,0.09,3,No
5442,26,51000,RENT,10.0,MEDICAL,B,5000,12.42,0.1,4,Yes
5443,24,51000,RENT,2.0,DEBTCONSOLIDATION,D,5000,14.74,0.1,2,Yes
5444,26,51600,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.94,0.1,2,Yes
5445,24,57692,RENT,2.0,HOMEIMPROVEMENT,C,5000,13.23,0.09,3,No
5446,24,57996,RENT,1.0,HOMEIMPROVEMENT,A,5000,8.0,0.09,3,No
5447,24,57996,RENT,4.0,HOMEIMPROVEMENT,D,5000,13.24,0.09,4,No
5448,24,58000,RENT,5.0,MEDICAL,A,5000,7.49,0.09,2,No
5449,22,58000,RENT,4.0,PERSONAL,C,5000,13.85,0.09,2,No
5450,23,45000,MORTGAGE,1.0,MEDICAL,B,7200,11.86,0.16,2,No
5451,21,45000,MORTGAGE,3.0,MEDICAL,A,4500,7.14,0.1,2,No
5452,25,45000,MORTGAGE,4.0,MEDICAL,A,5000,7.88,0.11,3,No
5453,23,58000,RENT,4.0,PERSONAL,C,5000,13.16,0.09,3,No
5454,24,45000,MORTGAGE,5.0,EDUCATION,A,5000,,0.11,4,No
5455,24,45000,MORTGAGE,0.0,VENTURE,A,6000,7.88,0.13,3,No
5456,21,45000,MORTGAGE,4.0,EDUCATION,A,5000,7.14,0.11,4,No
5457,25,58296,RENT,9.0,DEBTCONSOLIDATION,A,5000,6.17,0.09,4,No
5458,22,58380,RENT,2.0,VENTURE,C,5000,12.29,0.09,3,No
5459,26,45000,MORTGAGE,3.0,EDUCATION,C,4000,14.35,0.09,2,No
5460,24,58800,RENT,5.0,HOMEIMPROVEMENT,A,5000,7.29,0.09,3,No
5461,25,58800,RENT,4.0,EDUCATION,D,5000,14.84,0.09,2,No
5462,22,52880,RENT,6.0,MEDICAL,D,5000,14.59,0.09,4,Yes
5463,21,45000,MORTGAGE,5.0,EDUCATION,A,18000,7.88,0.4,4,No
5464,26,58979,RENT,2.0,DEBTCONSOLIDATION,A,5000,9.32,0.08,3,No
5465,26,53000,RENT,4.0,DEBTCONSOLIDATION,D,5000,15.95,0.09,2,Yes
5466,22,59317,RENT,5.0,VENTURE,B,5000,11.48,0.08,4,No
5467,21,59800,RENT,5.0,PERSONAL,B,5000,11.36,0.08,3,No
5468,24,45000,MORTGAGE,4.0,MEDICAL,A,1500,,0.03,2,No
5469,22,45000,MORTGAGE,3.0,EDUCATION,B,15000,11.36,0.33,2,No
5470,23,45000,MORTGAGE,7.0,VENTURE,A,5000,6.76,0.11,3,No
5471,26,45000,MORTGAGE,10.0,PERSONAL,A,1500,6.76,0.03,4,No
5472,23,60000,RENT,7.0,EDUCATION,C,5000,13.49,0.08,2,No
5473,22,54000,RENT,6.0,DEBTCONSOLIDATION,D,5000,17.27,0.09,2,Yes
5474,21,45000,MORTGAGE,5.0,DEBTCONSOLIDATION,A,8000,7.51,0.18,4,No
5475,23,60000,RENT,5.0,VENTURE,D,5000,16.49,0.08,2,No
5476,24,60000,RENT,2.0,MEDICAL,C,5000,13.99,0.08,2,No
5477,24,45000,MORTGAGE,8.0,HOMEIMPROVEMENT,A,4200,7.14,0.09,2,No
5478,23,60000,RENT,6.0,DEBTCONSOLIDATION,A,5000,6.99,0.08,3,No
5479,21,60000,RENT,2.0,MEDICAL,A,5000,8.49,0.08,4,No
5480,26,60000,RENT,10.0,VENTURE,B,5000,10.99,0.08,2,No
5481,23,60000,RENT,2.0,DEBTCONSOLIDATION,A,5000,,0.08,3,No
5482,21,45000,MORTGAGE,5.0,PERSONAL,A,10000,7.51,0.22,2,No
5483,23,60000,RENT,2.0,VENTURE,A,5000,6.91,0.08,4,No
5484,25,60000,RENT,8.0,HOMEIMPROVEMENT,D,5000,15.57,0.08,4,No
5485,22,45000,MORTGAGE,1.0,EDUCATION,B,3300,10.99,0.07,3,No
5486,22,54000,RENT,1.0,DEBTCONSOLIDATION,A,5000,6.54,0.09,3,Yes
5487,26,60000,RENT,0.0,PERSONAL,A,5000,7.14,0.08,2,No
5488,23,60000,RENT,4.0,PERSONAL,C,5000,13.98,0.08,2,No
5489,24,39000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,16000,14.22,0.41,4,Yes
5490,23,45000,MORTGAGE,4.0,EDUCATION,C,14500,13.48,0.32,2,No
5491,22,60000,RENT,3.0,PERSONAL,C,5000,14.22,0.08,4,No
5492,25,45000,OWN,5.0,VENTURE,B,10400,10.25,0.23,3,No
5493,22,54000,RENT,4.0,EDUCATION,E,5000,16.35,0.09,3,Yes
5494,23,54000,RENT,7.0,EDUCATION,C,5000,12.84,0.09,2,Yes
5495,22,45000,MORTGAGE,4.0,PERSONAL,C,5000,13.48,0.11,4,No
5496,24,60996,RENT,8.0,HOMEIMPROVEMENT,A,5000,,0.08,2,No
5497,22,61000,RENT,3.0,MEDICAL,B,5000,9.99,0.08,2,No
5498,24,45000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,13000,10.62,0.29,2,No
5499,24,45000,MORTGAGE,3.0,EDUCATION,B,1275,11.36,0.03,4,No
5500,22,61000,RENT,2.0,VENTURE,A,5000,7.66,0.08,3,No
5501,25,62000,RENT,0.0,EDUCATION,A,5000,7.49,0.08,3,No
5502,25,62000,RENT,9.0,DEBTCONSOLIDATION,A,5000,,0.08,2,No
5503,22,62400,RENT,2.0,VENTURE,B,5000,12.69,0.08,3,No
5504,25,62400,RENT,5.0,VENTURE,A,5000,7.51,0.08,2,No
5505,25,63000,RENT,9.0,HOMEIMPROVEMENT,B,5000,10.74,0.08,3,No
5506,23,63000,RENT,7.0,EDUCATION,C,5000,13.23,0.08,4,No
5507,22,63000,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.74,0.08,3,No
5508,23,45000,MORTGAGE,5.0,EDUCATION,B,14500,11.48,0.32,2,No
5509,24,63000,RENT,2.0,EDUCATION,A,5000,9.32,0.08,4,No
5510,23,63800,RENT,7.0,EDUCATION,B,5000,9.99,0.08,4,No
5511,25,64000,RENT,9.0,EDUCATION,D,5000,15.33,0.08,4,No
5512,25,45000,MORTGAGE,3.0,EDUCATION,B,6000,11.83,0.13,2,No
5513,24,64151,RENT,0.0,VENTURE,B,5000,11.86,0.08,2,No
5514,21,64424,RENT,3.0,PERSONAL,A,5000,6.03,0.08,4,No
5515,26,45000,MORTGAGE,0.0,HOMEIMPROVEMENT,C,4000,13.92,0.09,2,No
5516,24,64600,RENT,2.0,DEBTCONSOLIDATION,A,5000,7.9,0.08,4,No
5517,25,45000,OWN,1.0,PERSONAL,C,10000,12.87,0.22,2,No
5518,23,45000,MORTGAGE,2.0,PERSONAL,A,3000,7.05,0.07,3,No
5519,26,65000,RENT,0.0,PERSONAL,A,5000,5.99,0.08,3,No
5520,22,65000,RENT,3.0,EDUCATION,B,5000,11.49,0.08,3,No
5521,25,59000,RENT,0.0,MEDICAL,D,5000,15.62,0.08,3,Yes
5522,22,45000,MORTGAGE,3.0,EDUCATION,B,4000,11.83,0.09,3,No
5523,25,45000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,4000,8.59,0.09,3,No
5524,22,45000,MORTGAGE,6.0,VENTURE,A,7000,8.94,0.16,3,No
5525,23,39000,MORTGAGE,7.0,VENTURE,C,16000,14.26,0.41,3,Yes
5526,25,45000,MORTGAGE,0.0,MEDICAL,A,5950,7.74,0.13,2,No
5527,23,65000,RENT,2.0,VENTURE,A,5000,5.42,0.08,2,No
5528,22,45000,MORTGAGE,1.0,EDUCATION,B,14550,11.83,0.32,4,No
5529,23,65000,RENT,3.0,MEDICAL,C,5000,13.98,0.08,2,No
5530,22,45000,MORTGAGE,1.0,EDUCATION,B,8000,12.53,0.18,3,No
5531,21,59000,RENT,4.0,MEDICAL,C,5000,14.22,0.08,3,Yes
5532,25,45000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,3200,7.74,0.07,3,No
5533,26,45000,MORTGAGE,1.0,DEBTCONSOLIDATION,A,1500,7.05,0.03,2,No
5534,23,45000,MORTGAGE,4.0,EDUCATION,B,9925,11.48,0.22,2,No
5535,24,65000,RENT,1.0,HOMEIMPROVEMENT,B,5000,10.25,0.08,2,No
5536,23,65000,RENT,3.0,EDUCATION,C,5000,13.47,0.08,2,No
5537,22,59004,RENT,3.0,EDUCATION,B,5000,11.11,0.08,3,Yes
5538,23,45000,OWN,0.0,VENTURE,C,8000,12.84,0.18,2,No
5539,25,45000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,2700,,0.06,4,No
5540,23,39000,MORTGAGE,0.0,MEDICAL,D,8000,14.11,0.21,3,Yes
5541,23,45000,MORTGAGE,1.0,MEDICAL,B,10000,12.21,0.22,2,No
5542,23,45000,OWN,3.0,MEDICAL,A,7000,9.63,0.16,3,No
5543,22,45000,MORTGAGE,6.0,EDUCATION,A,5000,8.0,0.11,3,No
5544,23,66000,RENT,7.0,VENTURE,B,5000,10.39,0.08,3,No
5545,26,45000,MORTGAGE,2.0,VENTURE,B,12000,,0.27,3,No
5546,24,45000,MORTGAGE,2.0,EDUCATION,B,9200,11.89,0.2,3,No
5547,26,45000,MORTGAGE,10.0,MEDICAL,B,4325,,0.1,4,No
5548,24,39000,MORTGAGE,1.0,EDUCATION,D,12000,14.11,0.31,2,Yes
5549,24,67200,RENT,4.0,EDUCATION,B,5000,,0.07,4,No
